1.13894400, 0.03937008, -0.23622050
1.13900800, 0.00000000, -0.23622050
1.13907200, 0.03937008, -0.15748030
1.13913600, 0.03937008, -0.23622050
1.13920000, 0.00000000, -0.15748030
1.13926400, 0.03937008, -0.23622050
1.13932800, 0.03937008, -0.23622050
1.13939200, 0.03937008, -0.15748030
1.13945600, 0.03937008, -0.15748030
1.13952000, 0.03937008, -0.15748030
1.13958400, 0.03937008, -0.15748030
1.13964800, 0.03937008, -0.23622050
1.13971200, 0.00000000, -0.23622050
1.13977600, 0.03937008, -0.15748030
1.13984000, 0.03937008, -0.23622050
1.13990400, 0.03937008, -0.23622050
1.13996800, 0.00000000, -0.23622050
1.14003200, 0.03937008, -0.15748030
1.14009600, 0.03937008, -0.23622050
1.14016000, 0.03937008, -0.15748030
1.14022400, 0.03937008, -0.15748030
1.14028800, 0.03937008, -0.23622050
1.14035200, 0.00000000, -0.15748030
1.14041600, 0.03937008, -0.15748030
1.14048000, 0.03937008, -0.15748030
1.14054400, 0.03937008, -0.15748030
1.14060800, 0.00000000, -0.15748030
1.14067200, 0.03937008, -0.15748030
1.14073600, 0.03937008, -0.23622050
1.14080000, 0.03937008, -0.23622050
1.14086400, 0.03937008, -0.23622050
1.14092800, 0.00000000, -0.15748030
1.14099200, 0.03937008, -0.15748030
1.14105600, 0.03937008, -0.15748030
1.14112000, 0.03937008, -0.15748030
1.14118400, 0.03937008, -0.15748030
1.14124800, 0.03937008, -0.15748030
1.14131200, 0.03937008, -0.23622050
1.14137600, 0.03937008, -0.15748030
1.14144000, 0.03937008, -0.15748030
1.14150400, 0.03937008, -0.15748030
1.14156800, 0.03937008, -0.23622050
1.14163200, 0.03937008, -0.15748030
1.14169600, 0.03937008, -0.15748030
1.14176000, 0.00000000, -0.15748030
1.14182400, 0.00000000, -0.15748030
1.14188800, 0.03937008, -0.15748030
1.14195200, 0.03937008, -0.15748030
1.14201600, 0.03937008, -0.23622050
1.14208000, 0.03937008, -0.15748030
1.14214400, 0.00000000, -0.15748030
1.14220800, 0.03937008, -0.15748030
1.14227200, 0.00000000, -0.15748030
1.14233600, 0.03937008, -0.15748030
1.14240000, 0.03937008, -0.23622050
1.14246400, 0.03937008, -0.15748030
1.14252800, 0.03937008, -0.15748030
1.14259200, 0.03937008, -0.15748030
1.14265600, 0.03937008, -0.15748030
1.14272000, 0.03937008, -0.15748030
1.14278400, 0.03937008, -0.15748030
1.14284800, 0.03937008, -0.15748030
1.14291200, 0.03937008, -0.15748030
1.14297600, 0.00000000, -0.15748030
1.14304000, 0.00000000, -0.15748030
1.14310400, 0.03937008, -0.15748030
1.14316800, 0.03937008, -0.15748030
1.14323200, 0.03937008, -0.15748030
1.14329600, 0.03937008, -0.15748030
1.14336000, 0.03937008, -0.15748030
1.14342400, 0.03937008, -0.15748030
1.14348800, 0.03937008, -0.15748030
1.14355200, 0.03937008, -0.15748030
1.14361600, 0.03937008, -0.15748030
1.14368000, 0.03937008, -0.15748030
1.14374400, 0.03937008, -0.15748030
1.14380800, 0.03937008, -0.15748030
1.14387200, 0.03937008, -0.15748030
1.14393600, 0.03937008, -0.15748030
1.14400000, 0.00000000, -0.15748030
1.14406400, 0.03937008, -0.15748030
1.14412800, 0.03937008, -0.15748030
1.14419200, 0.03937008, -0.15748030
1.14425600, 0.03937008, -0.15748030
1.14432000, 0.03937008, -0.15748030
1.14438400, 0.03937008, -0.15748030
1.14444800, 0.03937008, -0.15748030
1.14451200, 0.03937008, -0.15748030
1.14457600, 0.03937008, -0.15748030
1.14464000, 0.03937008, -0.15748030
1.14470400, 0.00000000, -0.15748030
1.14476800, 0.03937008, -0.15748030
1.14483200, 0.03937008, -0.15748030
1.14489600, 0.03937008, -0.15748030
1.14496000, 0.03937008, -0.15748030
1.14502400, 0.03937008, -0.15748030
1.14508800, 0.03937008, -0.15748030
