0	0	0.255715714344073
1	1.38804375	0.297929225288909
2	2.669	0.251031403040535
4	5.85294375	0.935498670913674
5	8.38695	0.338717251645822
6	10.99966875	0.97515986870423
7	11.1965	0.245195091330353
8	13.07446875	0.331016907847998
9	14.49106875	0.275003490034671
