15.61574000, 0.07874016, -0.07874016
15.61581000, 0.07874016, -0.07874016
15.61587000, 0.07874016, -0.07874016
15.61594000, 0.07874016, -0.07874016
15.61600000, 0.07874016, 0.00000000
15.61606000, 0.07874016, -0.07874016
15.61613000, 0.07874016, -0.07874016
15.61619000, 0.07874016, -0.07874016
15.61626000, 0.07874016, -0.07874016
15.61632000, 0.07874016, -0.07874016
15.61638000, 0.07874016, -0.07874016
15.61645000, 0.07874016, -0.07874016
15.61651000, 0.07874016, -0.07874016
15.61658000, 0.07874016, -0.07874016
15.61664000, 0.07874016, -0.07874016
15.61670000, 0.07874016, -0.07874016
15.61677000, 0.07874016, -0.07874016
15.61683000, 0.07874016, -0.07874016
15.61690000, 0.07874016, -0.07874016
15.61696000, 0.07874016, -0.07874016
15.61702000, 0.07874016, -0.07874016
15.61709000, 0.07874016, -0.07874016
15.61715000, 0.07874016, -0.07874016
15.61722000, 0.07874016, -0.07874016
15.61728000, 0.07874016, -0.07874016
15.61734000, 0.07874016, -0.07874016
15.61741000, 0.07874016, -0.07874016
15.61747000, 0.07874016, -0.07874016
15.61754000, 0.11811020, -0.07874016
15.61760000, 0.11811020, -0.07874016
15.61766000, 0.07874016, -0.07874016
15.61773000, 0.07874016, -0.07874016
15.61779000, 0.07874016, -0.07874016
15.61786000, 0.07874016, -0.07874016
15.61792000, 0.07874016, -0.07874016
15.61798000, 0.07874016, -0.07874016
15.61805000, 0.07874016, -0.07874016
15.61811000, 0.07874016, -0.07874016
15.61818000, 0.07874016, -0.07874016
15.61824000, 0.07874016, -0.07874016
15.61830000, 0.07874016, -0.07874016
15.61837000, 0.07874016, -0.07874016
15.61843000, 0.07874016, -0.07874016
15.61850000, 0.07874016, -0.07874016
15.61856000, 0.07874016, -0.07874016
15.61862000, 0.07874016, -0.07874016
15.61869000, 0.07874016, -0.07874016
15.61875000, 0.07874016, -0.07874016
15.61882000, 0.07874016, -0.07874016
15.61888000, 0.07874016, -0.07874016
15.61894000, 0.07874016, -0.07874016
15.61901000, 0.07874016, -0.07874016
15.61907000, 0.07874016, -0.07874016
15.61914000, 0.07874016, -0.07874016
15.61920000, 0.07874016, -0.07874016
15.61926000, 0.07874016, -0.07874016
15.61933000, 0.07874016, -0.07874016
15.61939000, 0.07874016, -0.07874016
15.61946000, 0.07874016, -0.07874016
15.61952000, 0.07874016, -0.07874016
15.61958000, 0.07874016, -0.07874016
15.61965000, 0.07874016, -0.07874016
15.61971000, 0.11811020, -0.07874016
15.61977000, 0.07874016, -0.07874016
15.61984000, 0.07874016, -0.07874016
15.61990000, 0.07874016, -0.07874016
15.61997000, 0.07874016, -0.07874016
15.62003000, 0.07874016, -0.07874016
15.62010000, 0.07874016, -0.07874016
15.62016000, 0.07874016, -0.07874016
15.62022000, 0.07874016, -0.07874016
15.62029000, 0.07874016, -0.07874016
15.62035000, 0.11811020, -0.07874016
15.62041000, 0.07874016, -0.07874016
15.62048000, 0.07874016, -0.07874016
15.62054000, 0.07874016, -0.07874016
15.62061000, 0.07874016, -0.07874016
15.62067000, 0.07874016, -0.07874016
15.62074000, 0.07874016, -0.07874016
15.62080000, 0.07874016, -0.07874016
15.62086000, 0.11811020, -0.07874016
15.62093000, 0.11811020, -0.07874016
15.62099000, 0.07874016, -0.07874016
15.62106000, 0.07874016, -0.07874016
15.62112000, 0.07874016, -0.07874016
15.62118000, 0.07874016, -0.07874016
15.62125000, 0.11811020, -0.07874016
15.62131000, 0.07874016, -0.07874016
15.62138000, 0.07874016, -0.07874016
15.62144000, 0.07874016, -0.07874016
15.62150000, 0.07874016, -0.07874016
15.62157000, 0.07874016, -0.07874016
15.62163000, 0.07874016, -0.07874016
15.62170000, 0.07874016, -0.07874016
15.62176000, 0.07874016, -0.07874016
15.62182000, 0.07874016, -0.07874016
15.62189000, 0.07874016, -0.07874016
15.62195000, 0.07874016, -0.07874016
15.62201000, 0.07874016, -0.07874016
15.62208000, 0.07874016, -0.07874016
15.62214000, 0.07874016, -0.07874016
15.62221000, 0.07874016, -0.07874016
15.62227000, 0.07874016, -0.07874016
15.62234000, 0.07874016, -0.07874016
15.62240000, 0.07874016, -0.07874016
15.62246000, 0.11811020, -0.07874016
15.62253000, 0.07874016, -0.07874016
15.62259000, 0.07874016, -0.07874016
15.62266000, 0.11811020, -0.07874016
15.62272000, 0.07874016, -0.07874016
15.62278000, 0.11811020, -0.07874016
15.62285000, 0.07874016, -0.07874016
15.62291000, 0.07874016, -0.07874016
15.62298000, 0.07874016, -0.07874016
15.62304000, 0.11811020, -0.07874016
15.62310000, 0.07874016, -0.07874016
15.62317000, 0.07874016, -0.07874016
15.62323000, 0.07874016, -0.07874016
15.62330000, 0.11811020, -0.07874016
15.62336000, 0.07874016, -0.07874016
15.62342000, 0.07874016, -0.07874016
15.62349000, 0.07874016, -0.07874016
15.62355000, 0.07874016, -0.07874016
15.62362000, 0.07874016, -0.07874016
15.62368000, 0.07874016, -0.07874016
15.62374000, 0.07874016, -0.07874016
15.62381000, 0.07874016, -0.07874016
15.62387000, 0.07874016, -0.07874016
15.62394000, 0.07874016, -0.07874016
15.62400000, 0.07874016, -0.07874016
15.62406000, 0.07874016, 0.00000000
15.62413000, 0.07874016, -0.07874016
15.62419000, 0.07874016, -0.07874016
15.62426000, 0.11811020, -0.07874016
15.62432000, 0.07874016, -0.07874016
15.62438000, 0.07874016, -0.07874016
15.62445000, 0.07874016, -0.07874016
15.62451000, 0.07874016, -0.07874016
15.62458000, 0.07874016, -0.07874016
15.62464000, 0.07874016, -0.07874016
15.62470000, 0.07874016, 0.00000000
15.62477000, 0.11811020, 0.00000000
15.62483000, 0.07874016, 0.00000000
15.62490000, 0.07874016, -0.07874016
15.62496000, 0.07874016, 0.00000000
15.62502000, 0.07874016, -0.07874016
15.62509000, 0.07874016, 0.00000000
15.62515000, 0.07874016, -0.07874016
15.62522000, 0.07874016, -0.07874016
15.62528000, 0.07874016, -0.07874016
15.62534000, 0.07874016, -0.07874016
15.62541000, 0.07874016, -0.07874016
15.62547000, 0.11811020, 0.00000000
15.62554000, 0.07874016, -0.07874016
15.62560000, 0.11811020, -0.07874016
15.62566000, 0.07874016, 0.00000000
15.62573000, 0.07874016, 0.00000000
15.62579000, 0.07874016, 0.00000000
15.62585000, 0.07874016, -0.07874016
15.62592000, 0.07874016, 0.00000000
15.62598000, 0.11811020, -0.07874016
15.62605000, 0.07874016, -0.07874016
15.62611000, 0.07874016, -0.07874016
15.62617000, 0.07874016, 0.00000000
15.62624000, 0.07874016, -0.07874016
15.62630000, 0.11811020, -0.07874016
15.62637000, 0.07874016, -0.07874016
15.62643000, 0.07874016, -0.07874016
