0.00000000, 0.51181100, 1.02362200
0.00006400, 0.51181100, 1.02362200
0.00012800, 0.51181100, 1.02362200
0.00019200, 0.47244100, 1.02362200
0.00025600, 0.51181100, 1.02362200
0.00032000, 0.51181100, 1.02362200
0.00038400, 0.51181100, 1.02362200
0.00044800, 0.51181100, 1.02362200
0.00051200, 0.51181100, 1.02362200
0.00057600, 0.51181100, 1.02362200
0.00064000, 0.51181100, 1.02362200
0.00070400, 0.51181100, 1.02362200
0.00076800, 0.51181100, 1.02362200
0.00083200, 0.51181100, 1.02362200
0.00089600, 0.51181100, 1.02362200
0.00096000, 0.51181100, 1.02362200
0.00102400, 0.51181100, 1.02362200
0.00108800, 0.51181100, 1.02362200
0.00115200, 0.51181100, 1.02362200
0.00121600, 0.51181100, 1.02362200
0.00128000, 0.51181100, 1.02362200
0.00134400, 0.51181100, 1.02362200
0.00140800, 0.51181100, 1.02362200
0.00147200, 0.55118110, 1.02362200
0.00153600, 0.51181100, 1.02362200
0.00160000, 0.47244100, 1.02362200
0.00166400, 0.51181100, 1.02362200
0.00172800, 0.55118110, 1.02362200
0.00179200, 0.51181100, 1.02362200
0.00185600, 0.55118110, 1.02362200
0.00192000, 0.51181100, 1.02362200
0.00198400, 0.51181100, 1.02362200
0.00204800, 0.51181100, 1.02362200
0.00211200, 0.51181100, 1.02362200
0.00217600, 0.51181100, 1.02362200
0.00224000, 0.51181100, 1.02362200
0.00230400, 0.51181100, 1.02362200
0.00236800, 0.51181100, 1.02362200
0.00243200, 0.51181100, 1.02362200
0.00249600, 0.51181100, 1.02362200
0.00256000, 0.51181100, 1.02362200
0.00262400, 0.51181100, 1.02362200
0.00268800, 0.51181100, 1.02362200
0.00275200, 0.51181100, 1.02362200
0.00281600, 0.51181100, 1.02362200
0.00288000, 0.51181100, 1.02362200
0.00294400, 0.51181100, 1.02362200
0.00300800, 0.51181100, 1.02362200
0.00307200, 0.51181100, 1.02362200
0.00313600, 0.51181100, 1.02362200
0.00320000, 0.51181100, 1.02362200
0.00326400, 0.51181100, 1.02362200
0.00332800, 0.51181100, 1.02362200
0.00339200, 0.51181100, 1.02362200
0.00345600, 0.51181100, 1.02362200
0.00352000, 0.51181100, 1.02362200
0.00358400, 0.51181100, 1.02362200
0.00364800, 0.51181100, 1.02362200
0.00371200, 0.51181100, 1.02362200
0.00377600, 0.51181100, 1.02362200
0.00384000, 0.51181100, 1.02362200
0.00390400, 0.51181100, 1.02362200
0.00396800, 0.51181100, 1.02362200
0.00403200, 0.51181100, 1.02362200
0.00409600, 0.51181100, 1.02362200
0.00416000, 0.51181100, 1.02362200
0.00422400, 0.51181100, 1.02362200
0.00428800, 0.51181100, 1.02362200
0.00435200, 0.51181100, 1.02362200
0.00441600, 0.51181100, 1.02362200
0.00448000, 0.51181100, 1.02362200
0.00454400, 0.51181100, 1.02362200
0.00460800, 0.51181100, 1.02362200
0.00467200, 0.51181100, 1.02362200
0.00473600, 0.51181100, 1.02362200
0.00480000, 0.51181100, 1.02362200
0.00486400, 0.51181100, 1.02362200
0.00492800, 0.55118110, 1.02362200
0.00499200, 0.51181100, 1.02362200
0.00505600, 0.51181100, 1.02362200
0.00512000, 0.51181100, 1.02362200
0.00518400, 0.51181100, 1.02362200
0.00524800, 0.51181100, 1.02362200
0.00531200, 0.55118110, 1.02362200
0.00537600, 0.51181100, 1.02362200
0.00544000, 0.51181100, 1.02362200
0.00550400, 0.51181100, 1.02362200
0.00556800, 0.51181100, 1.02362200
0.00563200, 0.51181100, 1.02362200
0.00569600, 0.51181100, 1.02362200
0.00576000, 0.51181100, 1.02362200
0.00582400, 0.55118110, 1.02362200
0.00588800, 0.51181100, 1.02362200
0.00595200, 0.51181100, 1.02362200
0.00601600, 0.51181100, 1.02362200
0.00608000, 0.51181100, 1.02362200
0.00614400, 0.51181100, 1.02362200
0.00620800, 0.51181100, 1.02362200
0.00627200, 0.51181100, 1.02362200
0.00633600, 0.51181100, 1.02362200
0.00640000, 0.55118110, 1.02362200
0.00646400, 0.51181100, 1.02362200
0.00652800, 0.51181100, 1.02362200
0.00659200, 0.51181100, 1.02362200
0.00665600, 0.51181100, 1.02362200
0.00672000, 0.55118110, 1.02362200
0.00678400, 0.51181100, 1.02362200
0.00684800, 0.51181100, 1.02362200
0.00691200, 0.51181100, 1.02362200
0.00697600, 0.51181100, 1.02362200
0.00704000, 0.51181100, 1.02362200
0.00710400, 0.51181100, 1.02362200
0.00716800, 0.55118110, 1.02362200
0.00723200, 0.51181100, 1.02362200
0.00729600, 0.51181100, 1.02362200
0.00736000, 0.51181100, 1.02362200
0.00742400, 0.51181100, 1.02362200
0.00748800, 0.51181100, 1.02362200
0.00755200, 0.51181100, 1.02362200
0.00761600, 0.51181100, 1.02362200
0.00768000, 0.51181100, 1.02362200
0.00774400, 0.51181100, 1.02362200
0.00780800, 0.51181100, 1.02362200
0.00787200, 0.51181100, 1.02362200
0.00793600, 0.51181100, 1.02362200
0.00800000, 0.51181100, 1.02362200
0.00806400, 0.55118110, 1.02362200
0.00812800, 0.51181100, 1.02362200
0.00819200, 0.51181100, 1.02362200
0.00825600, 0.51181100, 1.02362200
0.00832000, 0.55118110, 1.02362200
0.00838400, 0.51181100, 1.02362200
0.00844800, 0.51181100, 1.02362200
0.00851200, 0.51181100, 1.02362200
0.00857600, 0.51181100, 1.02362200
0.00864000, 0.51181100, 1.02362200
0.00870400, 0.51181100, 1.02362200
0.00876800, 0.51181100, 0.94488190
0.00883200, 0.51181100, 0.94488190
0.00889600, 0.51181100, 0.94488190
0.00896000, 0.51181100, 1.02362200
0.00902400, 0.51181100, 1.02362200
0.00908800, 0.51181100, 1.02362200
0.00915200, 0.51181100, 0.94488190
0.00921600, 0.51181100, 1.02362200
0.00928000, 0.51181100, 1.02362200
0.00934400, 0.51181100, 1.02362200
0.00940800, 0.51181100, 1.02362200
0.00947200, 0.51181100, 1.02362200
0.00953600, 0.51181100, 1.02362200
0.00960000, 0.51181100, 1.02362200
0.00966400, 0.51181100, 0.94488190
0.00972800, 0.51181100, 1.02362200
0.00979200, 0.51181100, 1.02362200
0.00985600, 0.55118110, 1.02362200
0.00992000, 0.55118110, 1.02362200
0.00998400, 0.51181100, 1.02362200
0.01004800, 0.51181100, 1.02362200
0.01011200, 0.55118110, 1.02362200
0.01017600, 0.51181100, 1.02362200
0.01024000, 0.51181100, 0.94488190
0.01030400, 0.51181100, 0.94488190
0.01036800, 0.51181100, 1.02362200
0.01043200, 0.51181100, 1.02362200
0.01049600, 0.51181100, 1.02362200
0.01056000, 0.51181100, 1.02362200
0.01062400, 0.51181100, 1.02362200
0.01068800, 0.51181100, 1.02362200
0.01075200, 0.51181100, 1.02362200
0.01081600, 0.51181100, 1.02362200
0.01088000, 0.51181100, 1.02362200
0.01094400, 0.51181100, 1.02362200
0.01100800, 0.51181100, 1.02362200
0.01107200, 0.51181100, 1.02362200
0.01113600, 0.51181100, 1.02362200
0.01120000, 0.51181100, 1.02362200
0.01126400, 0.55118110, 1.02362200
0.01132800, 0.51181100, 1.02362200
