0	53.5	127.5
0.17364817766693	52.7	127.7
0.342020143325669	50.5	127.8
0.5	46.9	127.9
0.642787609686539	41.8	127.9
0.766044443118978	35.8	127.9
0.866025403784439	25.8	127.9
0.939692620785908	17.2	127.9
0.984807753012208	9.3	127.9
1	0.6	127.9
