1.053, 19.43
2.048, 19.95
3.112, 20.4
4.027, 20.7
5.088, 18.8
6.095, 16.2
7.24, 14.2
8006, 13.7
9.03, 13.8
10.18, 13.7
11.07, 13.8
12.08, 13.9
